# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved). 1444 philosophers. era = the list they appear in;
# subfields = any of Wikipedia's subfield lists they are also on. node_id matches
# week4_philosophers_edges.tsv.
node_id	name	wikidata_id	url	era	subfields	description
Judah_ben_Samuel_of_Regensburg	Judah ben Samuel of Regensburg	Q1391474	https://en.wikipedia.org/wiki/Judah_ben_Samuel_of_Regensburg	11th through 14th centuries		Judah ben Samuel of Regensburg, also called Yehuda HeHasid or Judah the Pious in Hebrew, was a leader of the Ashkenazi Hasidim a movement of Jewish mysticism in Germany.
Jules_Barthélemy-Saint-Hilaire	Jules Barthélemy-Saint-Hilaire	Q1332164	https://en.wikipedia.org/wiki/Jules_Barth%C3%A9lemy-Saint-Hilaire	19th century		Jules Barthélemy-Saint-Hilaire was a French philosopher, journalist, statesman, and possible illegitimate son of Napoleon I of France.
Jules_Lachelier	Jules Lachelier	Q2303850	https://en.wikipedia.org/wiki/Jules_Lachelier	19th century		Jules Esprit Nicolas Lachelier was a French philosopher, most known for his contributions to French spiritualism and his influence on modern French philosophy.
Jules_Lequier	Jules Lequier	Q3188736	https://en.wikipedia.org/wiki/Jules_Lequier	19th century		Jules Lequier was a French philosopher from Brittany.
Julien_Benda	Julien Benda	Q155270	https://en.wikipedia.org/wiki/Julien_Benda	19th century		Julien Benda was a French philosopher and novelist, known as an essayist and cultural critic.
Julien_Offray_de_La_Mettrie	Julien Offray de La Mettrie	Q7068	https://en.wikipedia.org/wiki/Julien_Offray_de_La_Mettrie	18th century	social and political philosophers	Julien Offray de La Mettrie was a French physician and philosopher, and one of the earliest of the French materialists of the Enlightenment.
Julius_Caesar_Scaliger	Julius Caesar Scaliger	Q441066	https://en.wikipedia.org/wiki/Julius_Caesar_Scaliger	15th and 16th centuries		Julius Caesar Scaliger, or Giulio Cesare della Scala, was an Italian scholar and physician, who spent a major part of his career in France.
Julius_Ebbinghaus	Julius Ebbinghaus	Q112272	https://en.wikipedia.org/wiki/Julius_Ebbinghaus	19th century		Julius Ebbinghaus was a German philosopher, one of the closest followers of Immanuel Kant active in the twentieth century.
Julius_Evola	Julius Evola	Q334147	https://en.wikipedia.org/wiki/Julius_Evola	19th century	social and political philosophers	Giulio Cesare Andrea Evola, better known as Julius Evola, was an Italian far-right philosopher and writer.
Julius_Hare_(theologian)	Julius Hare (theologian)	Q6309841	https://en.wikipedia.org/wiki/Julius_Hare_(theologian)	18th century		Julius Charles Hare was an English theological writer.
Justinian_I	Justinian I	Q41866	https://en.wikipedia.org/wiki/Justinian_I	1st through 10th centuries		Justinian I, also known as Justinian the Great, was Roman emperor from 527 to 565.
Justus_Lipsius	Justus Lipsius	Q315871	https://en.wikipedia.org/wiki/Justus_Lipsius	15th and 16th centuries		Justus Lipsius was a Brabantian Catholic philologist, philosopher, and humanist.
Józef_Maria_Hoene-Wroński	Józef Maria Hoene-Wroński	Q331856	https://en.wikipedia.org/wiki/J%C3%B3zef_Maria_Hoene-Wro%C5%84ski	18th century		Józef Maria Hoene-Wroński was a Polish messianist philosopher, mathematician, physicist, inventor, lawyer, occultist and economist.
Kabir	Kabir	Q312551	https://en.wikipedia.org/wiki/Kabir	11th through 14th centuries		Kabir was a famous Indian devotional mystic poet and saint.
Kaibara_Ekken	Kaibara Ekken	Q1721396	https://en.wikipedia.org/wiki/Kaibara_Ekken	17th century		Kaibara Ekken or Ekiken, also known as Atsunobu, was a Japanese Neo-Confucianist philosopher and botanist.
Kang_Youwei	Kang Youwei	Q360135	https://en.wikipedia.org/wiki/Kang_Youwei	19th century		Kang Youwei was a Chinese political thinker and reformer in the late Qing dynasty.
Kapila	Kapila	Q574355	https://en.wikipedia.org/wiki/Kapila	centuries BC	metaphysicians	Kapila, also referred to as Cakradhanus, was a Vedic sage in Hindu tradition, regarded the founder of the Samkhya school of Hindu philosophy.
Karl_Barth	Karl Barth	Q107473	https://en.wikipedia.org/wiki/Karl_Barth	19th century		Karl Barth (; Swiss Standard German: [bart];10 May 1886 –10 December 1968) was a Swiss Reformed theologian.
Karl_Christian_Friedrich_Krause	Karl Christian Friedrich Krause	Q213585	https://en.wikipedia.org/wiki/Karl_Christian_Friedrich_Krause	18th century		Karl Christian Friedrich Krause was a German philosopher whose doctrines became known as Krausism.
Karl_Jaspers	Karl Jaspers	Q76509	https://en.wikipedia.org/wiki/Karl_Jaspers	19th century		Karl Theodor Jaspers was a German-Swiss psychiatrist and philosopher who had a strong influence on modern theology, psychiatry, and philosophy.
Karl_Kautsky	Karl Kautsky	Q76586	https://en.wikipedia.org/wiki/Karl_Kautsky	19th century		Karl Johann Kautsky was an Austrian-born Marxist theorist.
Karl_Kraus_(writer)	Karl Kraus (writer)	Q44328	https://en.wikipedia.org/wiki/Karl_Kraus_(writer)	19th century		Karl Kraus was an Austrian writer and journalist, known as a satirist, essayist, aphorist, playwright and poet.
Karl_Leonhard_Reinhold	Karl Leonhard Reinhold	Q112258	https://en.wikipedia.org/wiki/Karl_Leonhard_Reinhold	18th century	epistemologists	Karl Leonhard Reinhold was an Austrian philosopher who helped to popularise the work of Immanuel Kant in the late 18th century.
Karl_Llewellyn	Karl Llewellyn	Q1732185	https://en.wikipedia.org/wiki/Karl_Llewellyn	19th century		Karl Nickerson Llewellyn was an American jurisprudential scholar associated with the school of legal realism.
Karl_Mannheim	Karl Mannheim	Q76823	https://en.wikipedia.org/wiki/Karl_Mannheim	19th century		Karl Mannheim was a Hungarian sociologist and a key figure in classical sociology as well as one of the founders of the sociology of knowledge.
Karl_Marx	Karl Marx	Q9061	https://en.wikipedia.org/wiki/Karl_Marx	19th century	social and political philosophers	Karl Marx was a German philosopher, social and political theorist, and revolutionary socialist.
Karl_Olivecrona	Karl Olivecrona	Q1274181	https://en.wikipedia.org/wiki/Karl_Olivecrona	19th century		Karl Olivecrona was a Swedish lawyer and legal philosopher.
Karl_Renner	Karl Renner	Q11726	https://en.wikipedia.org/wiki/Karl_Renner	19th century		Karl Renner was an Austrian politician and jurist of the Social Democratic Workers' Party of Austria.
Karl_Rosenkranz	Karl Rosenkranz	Q62315	https://en.wikipedia.org/wiki/Karl_Rosenkranz	19th century		Johann Karl Friedrich Rosenkranz was a German philosopher and pedagogue.
Karl_Wilhelm_Ferdinand_Solger	Karl Wilhelm Ferdinand Solger	Q70660	https://en.wikipedia.org/wiki/Karl_Wilhelm_Ferdinand_Solger	18th century		Karl Wilhelm Ferdinand Solger was a German philosopher and academic.
Karl_von_Prantl	Karl von Prantl	Q73210	https://en.wikipedia.org/wiki/Karl_von_Prantl	19th century		Karl von Prantl was a German philosopher and philologist.
Karol_Libelt	Karol Libelt	Q480221	https://en.wikipedia.org/wiki/Karol_Libelt	19th century		Karol Libelt was a Polish philosopher, writer, political and social activist, social worker and liberal, nationalist politician, and president of the Poznań Society of Friends of Learning.
Kavindra_Tirtha	Kavindra Tirtha	Q66722237	https://en.wikipedia.org/wiki/Kavindra_Tirtha	11th through 14th centuries		Kavīndra Tīrtha;, was a Dvaita philosopher, saint, scholar and the seventh peetadhipathi of Madhvacharya Peetha — Shri Uttaradi Matha from 1392-1398.
Kazimierz_Ajdukiewicz	Kazimierz Ajdukiewicz	Q325993	https://en.wikipedia.org/wiki/Kazimierz_Ajdukiewicz	19th century	logicians	Kazimierz Ajdukiewicz was a Polish philosopher and logician, a prominent figure in the Lwów–Warsaw school of logic.
Kazimierz_Twardowski	Kazimierz Twardowski	Q381994	https://en.wikipedia.org/wiki/Kazimierz_Twardowski	19th century	logicians	Kazimierz Jerzy Skrzypna-Twardowski was a Polish philosopher, psychologist, logician, and rector of the Lwów University.
Kaṇāda	Kaṇāda	Q29049	https://en.wikipedia.org/wiki/Ka%E1%B9%87%C4%81da	centuries BC		Kaṇāda, also known as Kaṇabhaksha, Kaṇabhuj was an ancient Indian natural scientist and philosopher who founded the Vaisheshika school of Indian philosophy that also represents the earliest Indian physics.
Kenelm_Digby	Kenelm Digby	Q45838	https://en.wikipedia.org/wiki/Kenelm_Digby	17th century		Sir Kenelm Digby was an English courtier and diplomat.
Khana_(poet)	Khana (poet)	Q12422015	https://en.wikipedia.org/wiki/Khana_(poet)	11th through 14th centuries		Khana was a legendary Bengali philosopher, polymath, poet, and astrologer, who is said to have lived between the 8th and 12th centuries CE.
Kitarō_Nishida	Kitarō Nishida	Q45125	https://en.wikipedia.org/wiki/Kitar%C5%8D_Nishida	19th century		Kitarō Nishida was a Japanese moral philosopher, philosopher of mathematics and science, and religious scholar.
Kiyoshi_Miki	Kiyoshi Miki	Q1894578	https://en.wikipedia.org/wiki/Kiyoshi_Miki	19th century		Kiyoshi Miki was a Japanese philosopher, literary critic, scholar and university professor.
Konstantin_Aksakov	Konstantin Aksakov	Q722730	https://en.wikipedia.org/wiki/Konstantin_Aksakov	19th century		Konstantin Sergeyevich Aksakov was a Russian critic and writer.
Konstantin_Kavelin	Konstantin Kavelin	Q2993155	https://en.wikipedia.org/wiki/Konstantin_Kavelin	19th century		Konstantin Dmitrievich Kavelin was a Russian historian, jurist, and sociologist, sometimes called the chief architect of early Russian liberalism.
Konstantin_Leontiev	Konstantin Leontiev	Q542090	https://en.wikipedia.org/wiki/Konstantin_Leontiev	19th century		Konstantin Nikolayevich Leontiev, monastic name: Clement was a conservative tsarist and imperial monarchist Russian philosopher who advocated closer cultural ties between Russia and the East against what he believed to be the West's catastrophic egalitarian, utilitarian and revolutionary influences.
Konstantin_Pobedonostsev	Konstantin Pobedonostsev	Q359754	https://en.wikipedia.org/wiki/Konstantin_Pobedonostsev	19th century		Konstantin Petrovich Pobedonostsev was a Russian jurist and statesman who served as an adviser to three Russian emperors.
Kumazawa_Banzan	Kumazawa Banzan	Q1037304	https://en.wikipedia.org/wiki/Kumazawa_Banzan	17th century		Kumazawa Banzan was a Japanese Confucian.
Kumārila_Bhaṭṭa	Kumārila Bhaṭṭa	Q774847	https://en.wikipedia.org/wiki/Kum%C4%81rila_Bha%E1%B9%AD%E1%B9%ADa	1st through 10th centuries		Kumarila Bhatta was a Hindu philosopher and a scholar of Mimamsa school of philosophy from early medieval India.
Kundakunda	Kundakunda	Q3277993	https://en.wikipedia.org/wiki/Kundakunda	1st through 10th centuries		Kundakunda is the name given to the author or authors of sixteen influential Digambara texts, including Niyamasāra, Pañcāstikāyasāra, Samayasāra, and Pravacanasāra.
Kuno_Fischer	Kuno Fischer	Q61255	https://en.wikipedia.org/wiki/Kuno_Fischer	19th century		Ernst Kuno Berthold Fischer was a German philosopher and historian of philosophy.
Kurt_Grelling	Kurt Grelling	Q87284	https://en.wikipedia.org/wiki/Kurt_Grelling	19th century		Kurt Grelling was a German logician and philosopher, member of the Berlin Circle.
Kurt_Lewin	Kurt Lewin	Q77106	https://en.wikipedia.org/wiki/Kurt_Lewin	19th century		Kurt Zadek Lewin or Kurt Tsadek Lewin was a German-American psychologist, known as one of the modern pioneers of social, organizational, and applied psychology in the United States.
Kūkai	Kūkai	Q222227	https://en.wikipedia.org/wiki/K%C5%ABkai	1st through 10th centuries		Kūkai, born Saeki no Mao posthumously called Kōbō Daishi, was a Japanese Buddhist monk, calligrapher, and poet who founded the esoteric Shingon school of Buddhism.
L._E._J._Brouwer	L. E. J. Brouwer	Q155887	https://en.wikipedia.org/wiki/L._E._J._Brouwer	19th century	logicians	Luitzen Egbertus Jan "Bertus" Brouwer was a Dutch mathematician and philosopher who worked in topology, set theory, measure theory and complex analysis.
Lady_Mary_Shepherd	Lady Mary Shepherd	Q6470434	https://en.wikipedia.org/wiki/Lady_Mary_Shepherd	18th century		Lady Mary Shepherd, was a Scottish philosopher who published two philosophical books, one in 1824 and one in 1827.
Laetitia_Matilda_Hawkins	Laetitia Matilda Hawkins	Q6471146	https://en.wikipedia.org/wiki/Laetitia_Matilda_Hawkins	18th century		Laetitia Matilda Hawkins was an English novelist, associated with Twickenham.
Laozi	Laozi	Q9333	https://en.wikipedia.org/wiki/Laozi	centuries BC		Laozi is the name traditionally given to an ancient Chinese philosopher, also identified as Li Er or Lao Dan, who is regarded as the author or originating teacher associated with the Tao Te Ching, one of the foundational texts of Taoism.
Laurens_Perseus_Hickok	Laurens Perseus Hickok	Q1808043	https://en.wikipedia.org/wiki/Laurens_Perseus_Hickok	18th century		Laurens Perseus Hickok, American philosopher and divine, was born in Connecticut.
Leo_Strauss	Leo Strauss	Q77144	https://en.wikipedia.org/wiki/Leo_Strauss	19th century	social and political philosophers	Leo Strauss was a German-American political philosopher and historian of philosophy whose work greatly influenced twentieth-century political theory in the United States and the study of classical political thought.
Leo_Tolstoy	Leo Tolstoy	Q7243	https://en.wikipedia.org/wiki/Leo_Tolstoy	19th century	ethicists, social and political philosophers	Count Lev Nikolayevich Tolstoy (; Russian: Лев Николаевич Толстой, IPA: [ˈlʲef nʲɪkɐˈlaɪvʲɪtɕ tɐlˈstoj] ; 9 September [O.S.
Leon_Battista_Alberti	Leon Battista Alberti	Q182046	https://en.wikipedia.org/wiki/Leon_Battista_Alberti	15th and 16th centuries		Leon Battista Alberti was an Italian Renaissance humanist author, artist, architect, poet, priest, linguist, philosopher, and cryptographer; he epitomised the nature of those identified now as polymaths.
Leon_Chwistek	Leon Chwistek	Q711431	https://en.wikipedia.org/wiki/Leon_Chwistek	19th century	logicians	Leon Chwistek was a Polish logician, philosopher, mathematician, avant-garde painter, theoretician of modern art and literary critic.
Leon_Petrażycki	Leon Petrażycki	Q1818913	https://en.wikipedia.org/wiki/Leon_Petra%C5%BCycki	19th century		Leon Petrażycki was a Russian and Polish philosopher, legal scholar, and sociologist, deputy of the first State Duma of Russian Empire.
Leon_Trotsky	Leon Trotsky	Q33391	https://en.wikipedia.org/wiki/Leon_Trotsky	19th century		Lev Davidovich Trotsky, better known as Leon Trotsky, was a Russian revolutionary, Soviet politician, and political theorist.
Leonard_Hobhouse	Leonard Hobhouse	Q263531	https://en.wikipedia.org/wiki/Leonard_Hobhouse	19th century		Leonard Trelawny Hobhouse, FBA was a British liberal political theorist and sociologist, who has been considered one of the leading and earliest proponents of social liberalism.
