# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved).
# Edge A -> B when the article of A links to the article of B; weight = how many
# times. 1444 nodes, 11135 directed edges, 8186 with weight 1, max 18.
# Sum both directions for an undirected weighted network.
source	target	weight
John_Adams	Plato	1
John_Adams	Richard_Price	1
John_Adams	Thomas_Jefferson	9
John_Adams	Thomas_Paine	2
John_Adams	Thucydides	1
John_Allen_(historian)	Henry_Brougham,_1st_Baron_Brougham_and_Vaux	1
John_Amos_Comenius	Francis_Bacon	1
John_Amos_Comenius	Jakob_Böhme	1
John_Amos_Comenius	Jan_Hus	1
John_Amos_Comenius	Jean-Jacques_Rousseau	1
John_Amos_Comenius	René_Descartes	1
John_Anderson_(philosopher)	Norman_Kemp_Smith	1
John_Austin_(legal_philosopher)	James_Mill	1
John_Austin_(legal_philosopher)	Jeremy_Bentham	1
John_Austin_(legal_philosopher)	John_Stuart_Mill	1
John_B._Watson	John_Dewey	2
John_B._Watson	Wilhelm_Wundt	1
John_Ballantyne_(minister)	Dugald_Stewart	1
John_Ballantyne_(minister)	Thomas_Brown_(philosopher)	1
John_Ballantyne_(minister)	Thomas_Reid	1
John_Calvin	Augustine_of_Hippo	1
John_Calvin	Erasmus	1
John_Calvin	Martin_Luther	2
John_Calvin	Max_Weber	1
John_Calvin	Pelagius	1
John_Calvin	Philipp_Melanchthon	2
John_Calvin	Seneca_the_Younger	2
John_Calvin	Thomas_Aquinas	1
John_Calvin	Voltaire	1
John_Capreolus	Aristotle	1
John_Capreolus	Averroes	1
John_Capreolus	Duns_Scotus	1
John_Capreolus	Gregory_of_Rimini	1
John_Capreolus	Henry_of_Ghent	1
John_Capreolus	Petrus_Aureoli	1
John_Capreolus	Thomas_Aquinas	1
John_Capreolus	William_of_Ockham	1
John_Cook_Wilson	Aristotle	1
John_Cook_Wilson	H._A._Prichard	2
John_Cook_Wilson	H._H._Price	1
John_Cook_Wilson	Hermann_Lotze	2
John_Cook_Wilson	Lewis_Carroll	1
John_Cook_Wilson	Plato	1
John_Cook_Wilson	R._G._Collingwood	1
John_Cook_Wilson	T._H._Green	1
John_Cook_Wilson	W._D._Ross	1
John_Dewey	Albert_Einstein	1
John_Dewey	Aristotle	1
John_Dewey	B._R._Ambedkar	2
John_Dewey	Charles_Sanders_Peirce	2
John_Dewey	Feng_Youlan	1
John_Dewey	George_Herbert_Mead	1
John_Dewey	George_Santayana	1
John_Dewey	Henri_Bergson	1
John_Dewey	Henry_George	1
John_Dewey	Hu_Shih	2
John_Dewey	Immanuel_Kant	1
John_Dewey	Leon_Trotsky	1
John_Dewey	Mao_Zedong	1
John_Dewey	Martin_Buber	1
John_Dewey	Sun_Yat-sen	1
John_Dewey	Wilhelm_Wundt	1
John_Dewey	William_James	1
John_Elof_Boodin	Josiah_Royce	1
John_Elof_Boodin	William_James	1
John_Fiske_(philosopher)	Herbert_Spencer	3
John_Gay	Samuel_Johnson	1
John_Grote	Alexander_Bain_(philosopher)	1
John_Grote	George_Grote	2
John_Grote	John_Stuart_Mill	1
John_Grote	William_Whewell	1
John_Henry_Newman	Apollonius_of_Tyana	1
John_Henry_Newman	Athanasius_of_Alexandria	1
John_Henry_Newman	Augustine_of_Hippo	2
John_Henry_Newman	Cicero	1
John_Henry_Newman	Dante_Alighieri	1
John_Henry_Newman	David_Hume	1
John_Henry_Newman	Jesus	1
John_Henry_Newman	Renn_Hampden	1
John_Henry_Newman	Thomas_Aquinas	1
John_Henry_Newman	Thomas_Henry_Huxley	1
John_Henry_Newman	Thomas_Paine	1
John_Henry_Newman	Voltaire	1
John_Henry_Newman	William_Law	1
John_Herschel	Charles_Babbage	3
John_Herschel	Charles_Darwin	3
John_Herschel	William_Whewell	1
John_Hoppus	Baruch_Spinoza	1
John_Hoppus	Bernard_Mandeville	1
John_Hoppus	Christian_Wolff_(philosopher)	1
John_Hoppus	Dugald_Stewart	1
John_Hoppus	Francis_Bacon	1
John_Hoppus	Friedrich_Wilhelm_Joseph_Schelling	1
John_Hoppus	George_Grote	1
John_Hoppus	Gottfried_Wilhelm_Leibniz	1
John_Hoppus	Henry_Brougham,_1st_Baron_Brougham_and_Vaux	1
John_Hoppus	Immanuel_Kant	1
John_Hoppus	James_Martineau	1
John_Hoppus	James_Mill	2
John_Hoppus	Jeremy_Bentham	2
John_Hoppus	Johann_Gottlieb_Fichte	1
John_Hoppus	John_Locke	1
John_Hoppus	Nicolas_Malebranche	1
John_Hoppus	Ralph_Cudworth	1
John_Hoppus	René_Descartes	1
John_Hoppus	Thomas_Hobbes	1
John_Lewis_(philosopher)	Karl_Marx	2
John_Lewis_(philosopher)	Plato	1
John_Locke	Algernon_Sidney	2
John_Locke	Anthony_Collins_(philosopher)	1
John_Locke	Augustine_of_Hippo	1
John_Locke	Baruch_Spinoza	2
John_Locke	Damaris_Cudworth_Masham	3
John_Locke	David_Hartley_(philosopher)	1
John_Locke	David_Hume	2
John_Locke	Francis_Bacon	2
John_Locke	Franciscus_Mercurius_van_Helmont	1
John_Locke	George_Berkeley	1
John_Locke	Hugo_Grotius	1
John_Locke	Ibn_Tufayl	1
John_Locke	Immanuel_Kant	1
John_Locke	Isaac_Newton	3
John_Locke	Jean-Jacques_Rousseau	1
John_Locke	Jean_Le_Clerc_(theologian)	1
John_Locke	Karl_Marx	1
John_Locke	Mary_Wollstonecraft	1
John_Locke	René_Descartes	3
John_Locke	Robert_Boyle	3
John_Locke	Robert_Filmer	2
John_Locke	Samuel_von_Pufendorf	1
John_Locke	Thomas_Hobbes	2
John_Locke	Thomas_Jefferson	2
John_Locke	Voltaire	2
John_Macmurray	Immanuel_Kant	1
John_Macmurray	Karl_Marx	1
John_Major_(philosopher)	Adam_of_Wodeham	2
John_Major_(philosopher)	Aristotle	1
John_Major_(philosopher)	Bartolomé_de_Medina_(theologian)	1
John_Major_(philosopher)	Domingo_de_Soto	1
John_Major_(philosopher)	Erasmus	2
John_Major_(philosopher)	Francisco_de_Vitoria	1
John_Major_(philosopher)	François_Rabelais	1
John_Major_(philosopher)	Galileo_Galilei	1
John_Major_(philosopher)	Jean_Buridan	2
John_Major_(philosopher)	John_Calvin	1
John_Major_(philosopher)	Nicolaus_Copernicus	1
John_Major_(philosopher)	Peter_Lombard	2
John_Major_(philosopher)	Pierre_Bayle	1
John_Major_(philosopher)	Ptolemy	1
John_Major_(philosopher)	Thomas_Reid	2
John_Maynard_Keynes	Adam_Smith	3
John_Maynard_Keynes	Alfred_North_Whitehead	1
John_Maynard_Keynes	Bertrand_Russell	3
John_Maynard_Keynes	David_Ricardo	2
John_Maynard_Keynes	Edmund_Burke	1
John_Maynard_Keynes	Friedrich_Hayek	4
John_Maynard_Keynes	G._E._Moore	3
John_Maynard_Keynes	Isaac_Newton	2
John_Maynard_Keynes	Jeremy_Bentham	1
John_Maynard_Keynes	Joseph_Schumpeter	2
John_Maynard_Keynes	Karl_Marx	1
John_Maynard_Keynes	Ludwig_Wittgenstein	1
John_Maynard_Keynes	Ludwig_von_Mises	2
John_Maynard_Keynes	Vladimir_Lenin	1
John_Maynard_Keynes	William_Ernest_Johnson	1
John_Millar_(philosopher)	Adam_Smith	1
John_Millar_(philosopher)	David_Hume	1
John_Millar_(philosopher)	Henry_Home,_Lord_Kames	1
John_Norris_(philosopher)	John_Locke	1
John_Norris_(philosopher)	Nicolas_Malebranche	1
John_Peckham	Al-Kindi	1
John_Peckham	Aristotle	1
John_Peckham	Augustine_of_Hippo	1
John_Peckham	Avicenna	1
John_Peckham	Bonaventure	2
John_Peckham	Duns_Scotus	1
John_Peckham	Euclid	1
John_Peckham	Ibn_al-Haytham	2
John_Peckham	Robert_Grosseteste	2
John_Peckham	Robert_Kilwardby	1
John_Peckham	Roger_Bacon	2
John_Peckham	Roger_Marston	1
John_Peckham	Thomas_Aquinas	1
John_Philoponus	Al-Farabi	1
John_Philoponus	Al-Ghazali	1
John_Philoponus	Ammonius_Hermiae	2
John_Philoponus	Aristotle	2
John_Philoponus	Averroes	1
John_Philoponus	Avicenna	1
John_Philoponus	Bonaventure	2
John_Philoponus	Cyril_of_Alexandria	1
John_Philoponus	Galileo_Galilei	4
John_Philoponus	Gersonides	1
John_Philoponus	Giovanni_Pico_della_Mirandola	1
John_Philoponus	Hamid_al-Din_al-Kirmani	1
John_Philoponus	Jean_Buridan	2
John_Philoponus	Leon_Battista_Alberti	1
John_Philoponus	Maimonides	1
John_Philoponus	Pierre_Duhem	1
John_Philoponus	Proclus	1
John_Philoponus	Simplicius_of_Cilicia	3
John_Ray	Carl_Linnaeus	2
John_Ray	William_Paley	1
John_Scotus_Eriugena	Alcuin	2
John_Scotus_Eriugena	Anselm_of_Canterbury	2
John_Scotus_Eriugena	Arthur_Schopenhauer	1
John_Scotus_Eriugena	Augustine_of_Hippo	2
John_Scotus_Eriugena	Baruch_Spinoza	1
John_Scotus_Eriugena	Bernard_of_Clairvaux	1
John_Scotus_Eriugena	Bertrand_Russell	2
John_Scotus_Eriugena	Boethius	3
John_Scotus_Eriugena	Duns_Scotus	1
John_Scotus_Eriugena	Friedrich_Wilhelm_Joseph_Schelling	1
John_Scotus_Eriugena	Giordano_Bruno	1
John_Scotus_Eriugena	Gottschalk_of_Orbais	1
John_Scotus_Eriugena	Gregory_of_Nyssa	1
John_Scotus_Eriugena	Hildegard_of_Bingen	1
John_Scotus_Eriugena	Hincmar	1
John_Scotus_Eriugena	Iamblichus	2
John_Scotus_Eriugena	Immanuel_Kant	1
John_Scotus_Eriugena	Meister_Eckhart	1
John_Scotus_Eriugena	Nicolas_Malebranche	1
John_Scotus_Eriugena	Origen	2
John_Scotus_Eriugena	Plotinus	2
John_Scotus_Eriugena	Proclus	1
John_Scotus_Eriugena	Pseudo-Dionysius_the_Areopagite	4
John_Scotus_Eriugena	Ratramnus	1
John_Scotus_Eriugena	Thomas_Aquinas	1
John_Scotus_Eriugena	William_of_Saint-Thierry	1
John_Scotus_Eriugena	Étienne_Gilson	1
John_Selden	Cicero	1
John_Selden	Edward_Stillingfleet	1
John_Selden	Giambattista_Vico	1
John_Selden	Hugo_Grotius	1
John_Selden	Plato	1
John_Selden	Richard_Cumberland_(philosopher)	1
John_Selden	Samuel_von_Pufendorf	1
John_Selden	Thomas_Hobbes	1
John_Selden	William_Chillingworth	1
John_Sergeant_(priest)	Edward_Stillingfleet	1
John_Sergeant_(priest)	Thomas_White_(scholar)	1
John_Stuart_Mill	Adam_Smith	3
John_Stuart_Mill	Aristotle	1
John_Stuart_Mill	Auguste_Comte	2
John_Stuart_Mill	Bertrand_Russell	1
John_Stuart_Mill	Charles_Fourier	1
John_Stuart_Mill	David_Ricardo	2
John_Stuart_Mill	Dignāga	1
John_Stuart_Mill	Diogenes_Laertius	1
John_Stuart_Mill	Euclid	1
John_Stuart_Mill	Harriet_Taylor_Mill	3
John_Stuart_Mill	Henri_de_Saint-Simon	2
John_Stuart_Mill	Immanuel_Kant	2
John_Stuart_Mill	Isocrates	1
John_Stuart_Mill	James_Mill	3
John_Stuart_Mill	Jeremy_Bentham	5
John_Stuart_Mill	John_Austin_(legal_philosopher)	1
John_Stuart_Mill	John_Herschel	1
John_Stuart_Mill	Joseph_Priestley	2
John_Stuart_Mill	Karl_Marx	1
John_Stuart_Mill	Lucian	1
John_Stuart_Mill	Oliver_Wendell_Holmes_Jr.	1
John_Stuart_Mill	Plato	1
John_Stuart_Mill	Sir_William_Hamilton,_9th_Baronet	1
John_Stuart_Mill	Socrates	1
John_Stuart_Mill	Thomas_Carlyle	3
John_Stuart_Mill	William_Whewell	1
John_Stuart_Mill	Xenophon	1
John_Theophilus_Desaguliers	Francis_Bacon	1
John_Theophilus_Desaguliers	Isaac_Newton	2
John_Theophilus_Desaguliers	Robert_Boyle	1
John_Toland	Algernon_Sidney	2
John_Toland	Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	1
John_Toland	Anthony_Collins_(philosopher)	1
John_Toland	Baron_d'Holbach	1
John_Toland	Baruch_Spinoza	1
John_Toland	David_Hume	1
John_Toland	Edmund_Burke	1
John_Toland	Edward_Stillingfleet	2
John_Toland	George_Berkeley	1
John_Toland	James_Harrington_(author)	2
John_Toland	John_Locke	3
John_Toland	Matthew_Tindal	1
John_Toland	Montesquieu	1
John_Toland	Voltaire	1
John_Veitch_(poet)	Henry_Longueville_Mansel	1
John_Veitch_(poet)	René_Descartes	1
John_Veitch_(poet)	Sir_William_Hamilton,_9th_Baronet	1
John_Venn	George_Boole	1
John_Witherspoon	David_Hume	1
John_Witherspoon	Dugald_Stewart	1
John_Witherspoon	Francis_Hutcheson_(philosopher)	2
John_Witherspoon	James_Beattie_(poet)	1
John_Witherspoon	John_Calvin	1
John_Witherspoon	Jonathan_Edwards_(theologian)	1
John_Witherspoon	Montesquieu	1
John_Witherspoon	Niccolò_Machiavelli	1
John_Witherspoon	Thomas_Reid	1
John_Wycliffe	Augustine_of_Hippo	1
John_Wycliffe	Democritus	1
John_Wycliffe	Erasmus	1
John_Wycliffe	Jan_Hus	4
John_Wycliffe	John_Calvin	1
John_Wycliffe	Martin_Luther	2
John_Wycliffe	Plato	1
John_Wycliffe	Pseudo-Dionysius_the_Areopagite	1
John_Wycliffe	Robert_Grosseteste	1
John_Wycliffe	Thomas_Aquinas	1
John_Wycliffe	Thomas_Bradwardine	1
John_Wycliffe	William_of_Ockham	1
John_of_Damascus	Euclid	1
John_of_Damascus	Porphyry_of_Tyre	1
John_of_Damascus	Pythagoras	1
John_of_Jandun	Aristotle	3
John_of_Jandun	Galileo_Galilei	1
John_of_Jandun	Marsilius_of_Padua	1
John_of_Jandun	Pietro_d'Abano	1
John_of_La_Rochelle	Alexander_of_Hales	2
John_of_La_Rochelle	Avicenna	1
John_of_La_Rochelle	William_of_Auvergne	1
John_of_Mirecourt	Gregory_of_Rimini	1
John_of_Mirecourt	Nicholas_of_Autrecourt	1
John_of_Mirecourt	Peter_Lombard	1
John_of_Mirecourt	Thomas_Bradwardine	1
John_of_Mirecourt	William_of_Ockham	2
John_of_Paris	Giles_of_Rome	1
John_of_Ruusbroec	Denis_the_Carthusian	1
John_of_Ruusbroec	Jean_Gerson	1
John_of_Ruusbroec	Johannes_Tauler	2
John_of_Ruusbroec	Thomas_à_Kempis	1
John_of_Salisbury	Aristotle	1
John_of_Salisbury	Bernard_of_Chartres	2
John_of_Salisbury	Bernard_of_Clairvaux	1
John_of_Salisbury	Calcidius	1
John_of_Salisbury	Cicero	1
John_of_Salisbury	Epicurus	1
John_of_Salisbury	Gilbert_de_la_Porrée	1
John_of_Salisbury	Plato	1
John_of_Salisbury	William_of_Conches	1
John_of_St._Thomas	Thomas_Aquinas	1
Jonathan_Edwards_(theologian)	Isaac_Newton	1
Jonathan_Edwards_(theologian)	John_Locke	1
Jonathan_Edwards_(theologian)	René_Descartes	1
Jonathan_Edwards_(theologian)	Thomas_Hobbes	1
Joseph_Butler	Adam_Smith	1
Joseph_Butler	C._D._Broad	1
Joseph_Butler	David_Hume	1
Joseph_Butler	Henry_Sidgwick	1
Joseph_Butler	John_Henry_Newman	1
Joseph_Butler	John_Locke	2
Joseph_Butler	John_Toland	1
Joseph_Butler	Matthew_Tindal	1
Joseph_Butler	Samuel_Clarke	1
Joseph_Butler	Thomas_Hobbes	2
Joseph_Butler	Thomas_Reid	1
Joseph_Glanvill	Anne_Conway_(philosopher)	1
Joseph_Glanvill	Aristotle	1
Joseph_Glanvill	Baruch_Spinoza	1
Joseph_Glanvill	Christian_Thomasius	1
Joseph_Glanvill	Francis_Bacon	1
Joseph_Glanvill	Franciscus_Mercurius_van_Helmont	1
Joseph_Glanvill	Henry_More	1
Joseph_Glanvill	Ralph_Cudworth	1
Joseph_Glanvill	Robert_Boyle	1
Joseph_Glanvill	Thomas_Hobbes	1
Joseph_Glanvill	Thomas_White_(scholar)	1
Joseph_Priestley	Alexander_Bain_(philosopher)	1
Joseph_Priestley	Baron_d'Holbach	1
Joseph_Priestley	Baruch_Spinoza	1
Joseph_Priestley	Benjamin_Franklin	1
Joseph_Priestley	David_Hartley_(philosopher)	2
Joseph_Priestley	David_Hume	1
Joseph_Priestley	Edmund_Burke	1
Joseph_Priestley	Gottfried_Wilhelm_Leibniz	2
Joseph_Priestley	Herbert_Spencer	3
Joseph_Priestley	Immanuel_Kant	1
Joseph_Priestley	James_Clerk_Maxwell	1
Joseph_Priestley	Jeremy_Bentham	2
Joseph_Priestley	Jesus	1
Joseph_Priestley	John_Adams	1
Joseph_Priestley	John_Locke	2
Joseph_Priestley	John_Stuart_Mill	2
Joseph_Priestley	Ralph_Cudworth	1
Joseph_Priestley	René_Descartes	1
Joseph_Priestley	Richard_Price	2
Joseph_Priestley	Samuel_Taylor_Coleridge	1
Joseph_Priestley	Thomas_Jefferson	1
Joseph_Priestley	Thomas_Paine	2
Joseph_Priestley	William_Blackstone	1
Joseph_Schumpeter	Adam_Smith	2
Joseph_Schumpeter	David_Ricardo	1
Joseph_Schumpeter	Friedrich_Hayek	1
Joseph_Schumpeter	Hans_Kelsen	1
Joseph_Schumpeter	John_Maynard_Keynes	2
Joseph_Schumpeter	Karl_Marx	2
Joseph_Schumpeter	Max_Weber	2
Joseph_Schumpeter	Vilfredo_Pareto	1
Joseph_Solomon_Delmedigo	Baruch_Spinoza	1
Joseph_Solomon_Delmedigo	Elia_del_Medigo	2
Joseph_Solomon_Delmedigo	Galileo_Galilei	2
Joseph_Solomon_Delmedigo	Hippocrates	1
Joseph_de_Maistre	Auguste_Comte	1
Joseph_de_Maistre	Benedetto_Croce	1
Joseph_de_Maistre	Carl_Schmitt	1
Joseph_de_Maistre	Edmund_Burke	3
Joseph_de_Maistre	Francis_Bacon	1
Joseph_de_Maistre	Galileo_Galilei	1
Joseph_de_Maistre	Germaine_de_Staël	1
Joseph_de_Maistre	Henri_de_Saint-Simon	1
Joseph_de_Maistre	Isaac_Newton	1
Joseph_de_Maistre	Jean-Jacques_Rousseau	1
Joseph_de_Maistre	Johannes_Kepler	1
Joseph_de_Maistre	Juan_Donoso_Cortés	1
Joseph_de_Maistre	Leo_Tolstoy	1
Joseph_de_Maistre	Louis_de_Bonald	1
Joseph_de_Maistre	Lucien_Lévy-Bruhl	1
Joseph_de_Maistre	Plato	2
Joseph_de_Maistre	Plutarch	1
Joseph_de_Maistre	Walter_Benjamin	1
Joseph_ibn_Tzaddik	Abraham_ibn_Daud	1
Joseph_ibn_Tzaddik	Bahya_ibn_Paquda	2
Joseph_ibn_Tzaddik	Judah_Halevi	1
Joseph_ibn_Tzaddik	Maimonides	3
Joseph_ibn_Tzaddik	Plato	2
Joseph_ibn_Tzaddik	Saadia_Gaon	3
Joseph_ibn_Tzaddik	Samuel_ibn_Tibbon	1
Joseph_ibn_Tzaddik	Solomon_ibn_Gabirol	1
Josephus_Flavius_Cook	Mary_Baker_Eddy	1
Josiah_Royce	Alain_LeRoy_Locke	1
Josiah_Royce	Alfred_North_Whitehead	1
Josiah_Royce	Bertrand_Russell	1
Josiah_Royce	C._I._Lewis	2
Josiah_Royce	Charles_Sanders_Peirce	2
Josiah_Royce	Curt_John_Ducasse	1
Josiah_Royce	F._H._Bradley	1
Josiah_Royce	Georg_Wilhelm_Friedrich_Hegel	1
Josiah_Royce	George_Herbert_Mead	1
Josiah_Royce	George_Santayana	1
Josiah_Royce	Hermann_Lotze	2
Josiah_Royce	Ralph_Barton_Perry	1
Josiah_Royce	Wilhelm_Windelband	1
Josiah_Royce	Wilhelm_Wundt	1
Josiah_Royce	William_Ernest_Hocking	2
Josiah_Royce	William_James	4
José_Ortega_y_Gasset	Benedetto_Croce	1
José_Ortega_y_Gasset	Bertrand_Russell	1
José_Ortega_y_Gasset	Edmund_Husserl	2
José_Ortega_y_Gasset	Franz_Brentano	1
José_Ortega_y_Gasset	Galileo_Galilei	1
José_Ortega_y_Gasset	Georg_Simmel	1
José_Ortega_y_Gasset	Gottfried_Wilhelm_Leibniz	1
José_Ortega_y_Gasset	Hans_Driesch	1
José_Ortega_y_Gasset	Hermann_Cohen	3
José_Ortega_y_Gasset	Immanuel_Kant	2
José_Ortega_y_Gasset	Johann_Wolfgang_von_Goethe	1
José_Ortega_y_Gasset	John_Stuart_Mill	1
José_Ortega_y_Gasset	Martin_Heidegger	1
José_Ortega_y_Gasset	Oswald_Spengler	1
José_Ortega_y_Gasset	Paul_Natorp	3
José_Ortega_y_Gasset	Plato	1
José_Ortega_y_Gasset	René_Descartes	2
José_Ortega_y_Gasset	Wilhelm_Dilthey	3
José_Ortega_y_Gasset	William_James	1
José_Ortega_y_Gasset	Xavier_Zubiri	3
Juan_Donoso_Cortés	Carl_Schmitt	1
Juan_Donoso_Cortés	Jean-Jacques_Rousseau	1
Juan_Donoso_Cortés	John_Locke	1
Juan_Donoso_Cortés	Joseph_de_Maistre	1
Juan_Donoso_Cortés	Louis_de_Bonald	1
Juan_Luis_Vives	Aristotle	1
Juan_Luis_Vives	Augustine_of_Hippo	1
Juan_Luis_Vives	Erasmus	3
Juan_Luis_Vives	Francis_Bacon	1
Juan_Luis_Vives	Galen	1
Juan_Luis_Vives	Hippocrates	1
Juan_Luis_Vives	Jean-Jacques_Rousseau	1
Juan_Luis_Vives	John_Henry_Newman	1
Juan_Luis_Vives	Michel_de_Montaigne	1
Juan_Luis_Vives	Sigmund_Freud	1
Juan_Luis_Vives	Thomas_More	2
Juan_de_Mariana	Francisco_Suárez	1
Juan_de_Mariana	Gabriel_Biel	1
Juan_de_Mariana	Thomas_Aquinas	1
Judah_Halevi	Abraham_ibn_Ezra	2
Judah_Halevi	Al-Ghazali	1
Judah_Halevi	Joseph_ibn_Tzaddik	1
Judah_Halevi	Maimonides	1
Judah_Halevi	Moses_ibn_Ezra	4
Judah_Halevi	Solomon_ibn_Gabirol	1
Judah_Leon_Abravanel	Aristotle	1
Judah_Leon_Abravanel	Elia_del_Medigo	1
Judah_Leon_Abravanel	Giovanni_Pico_della_Mirandola	1
Judah_Leon_Abravanel	Isaac_Abarbanel	3
Judah_Leon_Abravanel	Maimonides	1
Judah_Leon_Abravanel	Marsilio_Ficino	1
Judah_Leon_Abravanel	Plato	1
Judah_Leon_Abravanel	Plotinus	1
Judah_Leon_Abravanel	Solomon_ibn_Gabirol	1
Judah_Leon_Abravanel	Yohanan_Alemanno	1
Judah_Messer_Leon	Averroes	1
Judah_Messer_Leon	Cicero	1
Judah_Messer_Leon	Joseph_Solomon_Delmedigo	1
Judah_Messer_Leon	Maimonides	1
Judah_Messer_Leon	Yohanan_Alemanno	1
Judah_ben_Moses_Romano	Albertus_Magnus	1
Judah_ben_Moses_Romano	Dante_Alighieri	1
Judah_ben_Moses_Romano	Dominicus_Gundissalinus	1
Judah_ben_Moses_Romano	Giles_of_Rome	1
Judah_ben_Moses_Romano	Immanuel_the_Roman	1
Judah_ben_Moses_Romano	Thomas_Aquinas	1
Judah_ben_Samuel_of_Regensburg	Abraham_ibn_Ezra	1
Judah_ben_Samuel_of_Regensburg	Maimonides	1
Judah_ben_Samuel_of_Regensburg	Saadia_Gaon	1
Jules_Barthélemy-Saint-Hilaire	Aristotle	1
Jules_Barthélemy-Saint-Hilaire	Victor_Cousin	1
Jules_Lachelier	Félix_Ravaisson-Mollien	2
Jules_Lachelier	Henri_Bergson	1
Jules_Lachelier	Immanuel_Kant	1
Jules_Lachelier	Victor_Cousin	1
Jules_Lachelier	Émile_Boutroux	2
Jules_Lachelier	Émile_Meyerson	1
Jules_Lequier	Jules_Barthélemy-Saint-Hilaire	1
Julien_Benda	Henri_Bergson	1
Julien_Benda	Johann_Gottlieb_Fichte	1
Julien_Offray_de_La_Mettrie	Baron_d'Holbach	1
Julien_Offray_de_La_Mettrie	Christiaan_Huygens	1
Julien_Offray_de_La_Mettrie	Denis_Diderot	1
Julien_Offray_de_La_Mettrie	Friedrich_Albert_Lange	2
Julien_Offray_de_La_Mettrie	Mary_Whiton_Calkins	1
Julien_Offray_de_La_Mettrie	Pierre_Jean_Georges_Cabanis	1
Julien_Offray_de_La_Mettrie	René_Descartes	1
Julien_Offray_de_La_Mettrie	Voltaire	1
Julien_Offray_de_La_Mettrie	Émilie_du_Châtelet	1
Julius_Caesar_Scaliger	Aristotle	1
Julius_Caesar_Scaliger	Cicero	1
Julius_Caesar_Scaliger	Erasmus	1
Julius_Caesar_Scaliger	Francis_Bacon	1
Julius_Caesar_Scaliger	Galen	1
Julius_Caesar_Scaliger	Gerolamo_Cardano	1
Julius_Caesar_Scaliger	Gottfried_Wilhelm_Leibniz	2
Julius_Caesar_Scaliger	Hippocrates	1
Julius_Caesar_Scaliger	Johannes_Kepler	1
Julius_Caesar_Scaliger	Justus_Lipsius	1
Julius_Caesar_Scaliger	Lorenzo_Valla	1
Julius_Caesar_Scaliger	Nicolaus_Copernicus	1
Julius_Caesar_Scaliger	Pierre_Daniel_Huet	1
Julius_Caesar_Scaliger	Seneca_the_Younger	1
Julius_Caesar_Scaliger	Sir_William_Hamilton,_9th_Baronet	1
Julius_Caesar_Scaliger	Theophrastus	1
Julius_Ebbinghaus	Immanuel_Kant	1
Julius_Ebbinghaus	Wilhelm_Windelband	1
Julius_Evola	Benedetto_Croce	2
Julius_Evola	Carl_Jung	1
Julius_Evola	Carl_Schmitt	1
Julius_Evola	Carlo_Michelstaedter	2
Julius_Evola	Dante_Alighieri	1
Julius_Evola	Ernst_Jünger	3
Julius_Evola	Friedrich_Nietzsche	1
Julius_Evola	Gaetano_Mosca	1
Julius_Evola	Georg_Wilhelm_Friedrich_Hegel	1
Julius_Evola	Georges_Sorel	1
Julius_Evola	Giovanni_Gentile	1
Julius_Evola	Herbert_Marcuse	1
Julius_Evola	Joseph_de_Maistre	2
Julius_Evola	José_Ortega_y_Gasset	1
Julius_Evola	Juan_Donoso_Cortés	1
Julius_Evola	Laozi	1
Julius_Evola	Martin_Heidegger	1
Julius_Evola	Max_Stirner	1
Julius_Evola	Novalis	2
Julius_Evola	Oswald_Spengler	2
Julius_Evola	Otto_Weininger	6
Julius_Evola	Plato	2
Julius_Evola	Thomas_Aquinas	1
Julius_Evola	Vilfredo_Pareto	1
Julius_Hare_(theologian)	Friedrich_Schiller	1
Julius_Hare_(theologian)	Johann_Wolfgang_von_Goethe	1
Julius_Hare_(theologian)	Martin_Luther	1
Julius_Hare_(theologian)	Thomas_Carlyle	1
Justinian_I	Dante_Alighieri	1
Justus_Lipsius	Hugo_Grotius	1
Justus_Lipsius	Seneca_the_Younger	2
Józef_Maria_Hoene-Wroński	Władysław_Tatarkiewicz	1
Kabir	Adi_Shankara	1
Kabir	Rabindranath_Tagore	3
Kaibara_Ekken	Charles_Darwin	1
Kaibara_Ekken	Zhu_Xi	1
Kang_Youwei	Charles_Fourier	1
Kang_Youwei	Confucius	2
Kang_Youwei	Karl_Jaspers	1
Kang_Youwei	Liang_Qichao	2
Kang_Youwei	Mao_Zedong	1
Kang_Youwei	Sun_Yat-sen	2
Kapila	Gaudapada	1
Kapila	Hemachandra	1
Kapila	Max_Müller	1
Kapila	Patanjali	1
Kapila	The_Buddha	4
Kapila	Vasishtha	1
Karl_Barth	Anselm_of_Canterbury	1
Karl_Barth	Emil_Brunner	1
Karl_Barth	Friedrich_Schleiermacher	2
Karl_Barth	Martin_Heidegger	1
Karl_Barth	Reinhold_Niebuhr	1
Karl_Barth	Rudolf_Bultmann	1
Karl_Barth	Thomas_Aquinas	1
Karl_Christian_Friedrich_Krause	Arthur_Schopenhauer	2
Karl_Christian_Friedrich_Krause	Eduard_Zeller	1
Karl_Christian_Friedrich_Krause	Franz_Xaver_von_Baader	1
